TJN047;TJN047MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN053;TJN053MG1;TJN053;TJN014;TJN053<>TJN014_Ipaso200_Telkomsel_50_7135
TJN053;TJN053MG1;TJN014;TJN012;TJN014<>TJN012_MLTN_TELKOMSEL_100_7296
TJN053;TJN053MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN054;TJN054MD1;TJN054;TJN049;TJN054<>TJN049_Ipaso200_TELKOMSEL_150_23562
TJN054;TJN054MD1;TJN049;TJN002;TJN049<>TJN002_Ipaso200_TELKOMSEL_100_14557
TJN065;TJN065MG1;TJN065;TJN010;TJN065<>TJN010_IPASO400_Telkom_50_7554
TJN065;TJN065MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
TJN065;TJN065MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN065;TJN065MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN067;TJN067MG1;TJN067;TJN011;TJN067<>TJN011_IPASO400_Telkom_50_7359
TJN067;TJN067MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN067;TJN067MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
