Site ID,Site Name,Longitude,Latitude
MBN002,NEW MUARA BULIAN,103.246,-1.71878
MBN003,MUARA TEMBESSI,103.137,-1.72714
MBN004,SUNGAI RENGAS,102.872,-1.63617
MBN005,RANTAU PURI,103.32,-1.66211
MBN006,MERSAM,103.009,-1.67281
MBN007,BATANGHARI JAMBI,103.282,-1.69381
MBN008,JEMBATAN MAS,103.374,-1.60208
MBN009,BUKIT PAKU,103.087,-1.66997
MBN010,DURIAN LUNCUK,103,-1.88097
MBN011,MERSAM 2,102.939,-1.65014
MBN012,MUARO SEBO ILIR,103.169,-1.72511
MBN013,KARMEO,103.068,-1.81089
MBN015,JANGGA,103.125,-1.92811
MBN016,SIMPANG KILANGAN,103.274,-1.76375
MBN018,BATIN 24,103.023,-1.84939
MBN019,EMPELU MUDO,103.107,-1.77278
MBN021,PEMDA BATANGHARI,103.266,-1.71497
MBN022,SUNGAI BULUH,103.337,-1.70019
MBN024,AWIN,103.416,-1.67867
MBN025,POMPA AIR,103.278,-1.85317
MBN026,LUBUK RUSA,103.364,-1.55969
MBN027,PENINJAUAN BATANG HARI,102.783,-1.66636
MBN028,PULAU BETUNG,103.424,-1.56161
MBN029,ARO,103.28,-1.6465
MBN030,MERANTI BARU,103.154,-1.97875
MBN031,ASIATIC PERSADA,103.34,-2.0435
MBN032,SRIDADI,103.223,-1.73108
MBN033,SUKARAMAI TEMBESI,103.115,-1.70428
MBN034,PELAYANGAN RAMBAHAN,103.217,-1.70114
MBN035,SIMPANG RANTAU GEDANG,102.897,-1.643
MBN036,KEMBANG TANJUNG,103,-1.6998
MBN037,SENGKATI BARU,102.966,-1.64699
MBN038,DANAU EMBAT,103.163,-1.65711
MBN039,TENAM BULIAN,103.189,-1.73522
MBN040,BULIAN CENTRE,103.256,-1.7125
MBN041,RENGAS CONDONG,103.266,-1.70104
MBN042,RUAN ILIR,102.906,-1.70354
MBN043,TIDAR KURANJI,103.12,-1.57403
MBN044,SERASAH PEMAYUNG,103.406,-1.60423
MBN045,BUKIT HARAPAN,102.952,-1.60315
MBN046,BUNGKU BAJUBANG,103.276,-1.96174
MBN047,MERBAU BAJUBANG,103.326,-1.74436
MBN048,WKS CAMP III,103.231,-1.43436
MBN049,BATIN BAJUBANG,103.36,-1.73682
MBN050,BUKIT HARAPAN 2,102.958,-1.57214
MBN051,PETAJEN BAJUBANG,103.372,-1.68814
MBN052,BUKIT MAS,103.412,-2.05058
MBN053,PRAMUKA MUARA BULIAN,103.261,-1.71834
MBN054,TERATAI MUARA BULIAN,103.271,-1.69008
MBN055,RENGAS CONDONG SUDIRMAN,103.268,-1.72357
MBN057,BULIAN SUDIRMAN,103.275,-1.73153
MBN059,MUARA TEMBESI 2,103.143,-1.7214
MBN060,TERENTANG BARU,103.088,-1.9411
MBN061,SUKARAMAI TEMBESI 2,103.121,-1.71585
MBN063,SIMPANG KREMEO,103.05,-1.812
MBN064,DESA TERATAI,103.303,-1.7104
MBN065,KARMEO-2,103.039,-1.78925
MBN066,STO BAJUBANG,103.327,-1.8022
MBN067,TANJUNG RAWO MUARA TEMBESI,103.123,-1.75002
MBN068,DESA JELUTIH,102.966,-1.90651
MBN069,PT INTI INDOSAWIT SUBUR,103.196,-1.58198
MBN070,DESA KARYA MUKTI,103.178,-1.53547
MBN071,DESA TERUSAN,103.17,-1.69088
MBN073,DESA PANEROKAN,103.366,-1.78616
MBN074,DesaKilangan,103.296,-1.77125
MBN076,LadangPeris,103.389,-1.84693
MBN077,DesaJebak,103.089,-1.79312
MBN078,C_MBN078MB1_DMT_DesaKotoBoyo,103.03,-1.81637
MBN079,RengasCondongMersam,103.043,-1.6791
MBN080,PematangGadung,102.991,-1.6581
MBN083,Bukit Sari Batanghari,103.215,-1.54646
MBN089,PulauRaman,103.435,-1.51081
MET003,METRO II,105.311,-5.13589
MET005,NEW METRO,105.312,-5.10733
MET013,METRO 3,105.305,-5.11458
MET026,METRO 4,105.283,-5.09092
MET042,METRO 5,105.32,-5.11875
MET044,GANJAR AGUNG,105.284,-5.13019
MET061,METRO SELATAN,105.305,-5.15885
MET093,METRO TIMUR,105.314,-5.11572
MET096,METRO UTARA,105.32,-5.08692
MET103,KAMPUNG SUKABUMI,105.176,-4.98591
MET108,PALA METRO,105.316,-5.12902
MET111,HADIMULYO BARAT,105.303,-5.1081
MET120,MARGOREJO,105.295,-5.14502
MET122,IMOPURO METRO,105.303,-5.11219
MET123,YOSOREJO,105.326,-5.09652
MET125,GANESHA METRO,105.327,-5.12364
MET126,YOSODADI METRO,105.325,-5.1148
MET127,CENDRAWASIH METRO,105.308,-5.10243
MET130,RSU METRO,105.307,-5.12026
MET131,NASUTION 2 METRO,105.31,-5.11213
MET132,NIAS METRO,105.295,-5.11906
MET137,SUDIRMAN METRO,105.298,-5.11449
MET140,KERINCI METRO,105.318,-5.11357
MET141,HADIMULYO TIMUR,105.308,-5.09426
MET142,BANJAR SARI,105.282,-5.1006
MET144,TERATAI METRO,105.301,-5.1367
MET148,MUTIARA METRO,105.335,-5.10629
MET149,FLORES METRO,105.289,-5.1209
MET161,PERUM PRASANTI METRO,105.3,-5.1255
MET163,PURWODADI METRO,105.287,-5.11134
MET166,RS MUHAMMADIYAH,105.291,-5.13505
MET167,NATUNA METRO,105.295,-5.10267
MET169,TEJOSARI TRIMURJO,105.324,-5.14071
MET177,PURWOSARI METRO UTARA,105.3,-5.0857
MET179,CHANDRA DEPT STORE METRO,105.305,-5.11412
MET180,BANJARSARI METRO UTARA,105.287,-5.08435
MET181,NASUTION METRO,105.309,-5.1112
MET182,BUDUT METRO,105.302,-5.11739
MET183,METRO SELATAN 2,105.304,-5.15087
MET184,GANJAR AGUNG 2,105.278,-5.1419
MGA001,MANGGALA,105.234,-4.492
MGA002,BRATASENA,105.819,-4.58983
MGA003,TULANG BAWANG,105.219,-4.28481
MGA005,PT ILP,105.564,-4.4465
MGA007,SIMPANG PENAWAR,105.255,-4.24533
MGA008,RAWAJITU,105.737,-4.21414
MGA009,GEDUNG AJI,105.486,-4.18725
MGA010,BANJAR AGUNG,105.257,-4.39644
MGA011,MESUJI,105.224,-4.18703
MGA012,PULUNG KENCANA,105.104,-4.59008
MGA013,MARGO RAHAYU,105.21,-3.96384
MGA014,RSUD MENGGALA,105.222,-4.55256
MGA015,BANJAR AGUNG 2,105.228,-4.34975
MGA016,TULANG BAWANG UDIK,105.023,-4.56722
MGA017,UNIT 6,105.16,-4.33342
MGA018,WIRABANGUN,105.169,-3.99864
MGA019,WAY SERDANG,105.168,-4.19197
MGA021,GUNUNG AGUNG LAMPUNG,105.067,-4.24242
MGA022,GUNUNG TERANG,105.062,-4.33169
MGA023,GEDUNG AJI LAMA,105.36,-4.29814
MGA024,TANJUNG RAYA,105.338,-3.99186
MGA025,RAWA JITU UTARA,105.665,-4.2165
MGA026,WIRALAGA,105.487,-3.83944
MGA027,PENAWARTAMA I,105.414,-4.17964
MGA028,PENAWARTAMA II,105.575,-4.20442
MGA030,SIMPANG PEMATANG,105.249,-4.02344
MGA032,MENGGALA II,105.261,-4.45428
MGA033,GEDUNG MENENG,105.648,-4.39111
MGA034,GUNUNG SRIMULYA,105.104,-4.37436
MGA035,BUMI HARAPAN,105.116,-4.2147
MGA037,PENAWAR AJI,105.536,-4.27897
MGA039,RAWA PITU,105.554,-4.30197
MGA040,BRATASENA 2,105.812,-4.57939
MGA041,MULYA KENCANA,105.149,-4.5685
MGA042,HARAPAN MUKTI,105.397,-3.93556
MGA043,MESUJI TIMUR,105.565,-4.00025
MGA044,DANTE TELADAS,105.818,-4.42872
MGA045,TRI DARMA,105.298,-4.28647
MGA046,MUARA TENANG,105.391,-3.99347
MGA047,GEDUNG BOGA,105.19,-4.08972
MGA048,LABUHAN BATIN,105.071,-4.13775
MGA049,BRATASENA 3,105.811,-4.57947
MGA050,MEKAR JAYA MGA,105.033,-4.24612
MGA051,PENUMANGAN LAMA,105.116,-4.45609
MGA052,TANJUNG MENANG MESUJI,105.464,-4.01206
MGA053,PT AWS,105.758,-4.21189
MGA054,KEAGUNGAN RATU,105.07,-4.56735
MGA055,PT HIM,105.149,-4.49136
MGA056,MERAKSA AJI,105.455,-4.28758
MGA057,GUNUNG SARI,105.376,-4.17975
MGA058,FAJAR BARU,105.284,-3.91766
MGA059,KERTARAHARJA,105.041,-4.61531
MGA060,SUNGAI NIBUNG,105.869,-4.4846
MGA061,TULANG BAWANG 2,105.223,-4.27381
MGA063,MAKARTITAMA,105.535,-4.17924
MGA065,CEMPAKA JAYA,105.303,-4.38555
MGA066,PASAR UNYIL,105.096,-4.29575
MGA067,GEDONG REJO SAKTI,105.502,-4.28345
MGA068,BUDI AJI,105.246,-3.98688
MGA069,GEDUNG SRIMULYO,105.145,-4.09719
MGA070,UJUNG GUNUNG,105.24,-4.48012
MGA071,CATUR KARYA,105.286,-4.20934
MGA072,GUNUNG TIGA,105.62,-4.22239
MGA073,UNIT DUA,105.25,-4.28553
MGA075,PANGGUNG JAYA,105.661,-4.15227
MGA076,MEDASARI,105.706,-4.20847
MGA077,RINGIN SARI,105.327,-4.23693
MGA078,AGUNG JAYA,105.154,-4.28576
MGA079,PANCAMARGA,105.063,-4.36179
MGA080,DIPASENA ABADI,105.754,-4.14389
MGA081,DIPASENA AGUNG,105.772,-4.25369
MGA082,AMARTA BRATASENA,105.855,-4.59858
MGA083,DAYA SAKTI,105.045,-4.65929
MGA084,AGUNG BATIN,105.161,-4.0255
MGA085,TIRTA LAGA,105.536,-3.96105
MGA086,PANGKAL MAS JAYA,105.592,-4.03665
MGA087,WONOSARI MESUJI,105.522,-4.03354
MGA088,MARGOJADI,105.44,-4.00734
MGA089,TRIKARYA MULYA,105.368,-3.90479
MGA090,GUNUNG TAPA ILIR,105.606,-4.4005
MGA091,DENTE MAKMUR,105.763,-4.43265
MGA092,BANJAR AGUNG III,105.223,-4.30995
MGA093,KEJADIAN,105.077,-4.19837
MGA094,BAWANG LATAK,105.267,-4.50293
MGA095,PANCA TUNGGAL JAYA,105.502,-4.31577
MGA096,ASTRA KSETRA,105.236,-4.61261
MGA097,KARANG BAKTI,105.415,-4.27798
MGA098,PANCA WARNA,105.129,-4.1442
MGA099,DAYA MURNI,105.075,-4.63664
MGA100,PANARAGAN JAYA,105.089,-4.52447
MGA101,PASAR SIDODADI,105.807,-4.63712
MGA102,SUKU SUKAJAYA,105.074,-4.27461
MGA103,PASAR KARANGSARI,104.96,-4.56518
MGA104,MANDIRI BRATASENA,105.872,-4.6531
MGA105,DENTE TELADAS 2,105.832,-4.47539
MGA106,CANDRA KIRANA,105.147,-4.60056
MGA107,MULYASARI,105.128,-4.24234
MGA108,ADI LUHUR,105.286,-3.95489
MGA109,TOTOKATON,105.027,-4.35883
MGA110,GEDUNG RAM,105.371,-3.95335
MGA111,TRI TUNGGAL JAYA,105.416,-4.14131
MGA112,RAWA PITU 2,105.595,-4.259
MGA113,WARGA TUNGGAL JAYA,105.225,-4.28206
MGA114,BALAM JAYA,105.172,-4.25035
MGA115,INDRA LOKA,105.207,-4.22514
MGA116,SIDO RAHAYU,105.075,-4.84248
MGA117,GUNUNG MENANTI,105.128,-4.69423
MGA118,MEKARSARI JAYA,105.177,-4.37027
MGA119,MEKAR INDAH,105.301,-4.34502
MGA120,HARAPANJAYA MESUJI,105.216,-4.02213
MGA121,EKA MULYA,105.505,-4.01267
MGA122,PASAR SUNGAI BADAK,105.429,-3.82725
MGA123,SUNGAI BADAK,105.421,-3.89252
MGA124,MENGGALA 3,105.243,-4.49813
MGA125,MESJID RAYA MENGGALA,105.25,-4.48988
MGA129,KODIM MENGGALA,105.231,-4.5141
MGA130,BRAWIJAYA,105.652,-5.33043
MGA132,GIRI MULYO,105.661,-5.36771
MGA133,TULANG BAWANG 3,105.221,-4.29225
MGA134,ETHANOL UNIT 2,105.212,-4.28307
MGA135,SIMPANG PEMATANG 2,105.248,-4.0125
MGA137,PENAWAR REJO,105.242,-4.26975
MGA141,PEMDA TUBABA,105.119,-4.49887
MGA142,MORRIS JAYA,105.275,-4.28765
MGA143,SP IV MENGGALA,105.062,-4.29655
MGA144,DWI WARGA,105.231,-4.28613
MGA146,MAKMUR JAYA,105.193,-4.28573
MGA147,BUKO POSO MESUJI,105.156,-4.17159
MGA149,TERUSAN NUNYAI,105.215,-4.63097
MGA150,PT SIL,105.338,-4.50733
MGA153,MARGOMULYO TUMIJAJAR,105.134,-4.65141
MGA154,TUMI JAJAR,105.107,-4.62305
MGA155,KAGUNGAN RAHAYU,105.173,-4.56089
MGA158,GUNUNG TAPA UDIK,105.548,-4.41031
MGA159,KEBUN DALAM,105.116,-4.18307
MGA160,PASAR BATANG,105.475,-4.23931
MGA161,MEKAR SARI MESUJI,105.323,-3.94784
MGA162,MUKTI KARYA MESUJI,105.286,-4.0046
MGA163,PANARAGAN JAYA 3,105.089,-4.53953
MGA164,PANARAGAN JAYA 2,105.09,-4.50712
MGA165,KEKATUNG,105.844,-4.44298
MGA166,UNIT 2 TULBASEL,105.196,-4.32933
MGA167,BANJAR AGUNG SELATAN,105.207,-4.40429
MGA168,MULYA ASRI TULBA,105.155,-4.62944
MGA169,GRAPARI TULANG BAWANG,105.221,-4.28684
MGA170,PENDOWO ASRI,105.814,-4.56514
MGA171,TEGAL MUKTI,104.822,-5.61643
MGA172,MENGGALA 4,105.237,-4.48528
MGA174,MARGO KENCANA,105.077,-4.60541
MGA175,REJO MULYO,105.141,-4.05713
MGA176,DAYA MURNI 2,105.078,-4.6343
MGA178,PASAR MENGGALA,105.259,-4.46853
MGA179,SIMPANG SINAR ASAHAN,105.211,-4.17596
MGA181,PASAR PASIRAN JAYA,105.816,-4.60098
MGA182,PERUMAHAN CPB,105.815,-4.57332
MGA183,MESUJI-SIMPANG PENAWAR,105.262,-4.22399
MGA186,MakartiTumijajar,105.072,-4.67229
MGA187,Menggala Mas,105.085,-4.4788
MGA188,UNIT 5,105.232,-4.37395
MGA190,Marga Mulyo,105.015,-4.32434
MGA191,Setia Agung,105.13,-4.32187
MGA199,SAMSAT TULANGBAWANG,105.261,-4.42154
MGA200,STO MENGGALA,105.253,-4.47441
MGA202,TULANG BAWANG 4,105.231,-4.29506
MGA203,Purwajaya,105.221,-4.25467
MGA204,Pulang Kencana,105.104,-4.56675
MGA205,DESA LAMBU KIBANG,105.151,-4.36582
MGA206,WONOKERTO TULBAR,105.176,-4.59646
MGA207,DESA WAY SIDO,105.014,-4.64114
MGA211,DESA GUNUNG KATUN MALAY,105.02,-4.51159
MGR001,MANGGAR,108.28,-2.86489
MGR002,KELAPA KAMPIT,108.071,-2.69028
MGR003,GANTUNG,108.168,-2.97053
MGR004,BUDING,107.975,-2.70197
MGR007,PERUMAHAN MEMPAYA,108.193,-2.76614
MGR008,JANGKAR ASAM,108.111,-3.00267
MGR009,JANGKANG,107.877,-2.97894
MGR010,KELUBI,108.126,-2.86289
MGR011,DENDANG BELITUNG,107.899,-3.08843
MGR012,TANJUNG BATU HITAM,108.064,-3.23167
MGR013,RENGGIANG,108.048,-2.87328
MGR014,TANJUNGKELUMPANG,107.975,-3.23467
MGR015,LALANG,108.282,-2.88106
MGR016,PADANG SAHAGI,108.246,-2.87692
MGR017,PT. STEELINDO BELITUNG,108.088,-2.72514
MGR018,AIR KELIK,108.134,-2.71311
MGR019,SELINSING,108.188,-2.91747
MGR020,LINTANG,108.1,-2.93489
MGR021,SIMPANG PESAK,107.971,-3.10864
MGR022,LILANGAN,108.051,-3.05794
MGR023,NYURUK,107.815,-2.90758
MGR024,BENTAIAN,108.191,-2.86525
MGR025,SUKAMANDI,108.232,-2.80628
MGR026,DESA BARU,108.286,-2.85294
MGR027,DESA SIMPANG TIGA,107.922,-2.845
MGR028,MANGGAR BARAT,108.271,-2.86652
MGR029,RANGGIANG GANTUNG,108.001,-2.86295
MGR030,CENDIL BUNDING,107.942,-2.67686
MGR031,MANGGARAWAN BELITUNG TIMUR,108.232,-2.88764
MGR032,PASAR KELAPA KAMPIT,108.082,-2.6874
MGR033,LIPAT KAJANG,108.287,-2.86183
MGR034,SIMPANG MANGGAR,108.258,-2.87222
MGR035,SUKADAMAI MENGKUBANG,108.215,-2.79054
MGR036,LALANG 2,108.274,-2.87385
MGR038,MUSEUM KATA ANDREA HIRATA,108.158,-2.96614
MGR040,GANTUNG BARAT,108.154,-2.98086
MKO001,ARGOMUKO,101.274,-2.60628
MKO002,MUKOMUKO,101.113,-2.57122
MKO003,IPUH,101.492,-2.99117
MKO004,PASAR BANTAL (PONDOK SUGUH),101.41,-2.82522
MKO005,LUBUK PINANG,101.165,-2.42383
MKO006,AIR RAMI,101.524,-3.08364
MKO007,PASAR BANTAL ASLI,101.349,-2.74286
MKO009,LUBUK SANAI,101.1,-2.47692
MKO010,PENARIK,101.317,-2.65361
MKO011,GAJAH MATI,101.437,-2.90283
MKO012,AIR MAJUNTO,101.17,-2.51119
MKO013,AIR DIKIT,101.23,-2.66994
MKO014,TALANG PETAI,101.252,-2.47017
MKO015,LUBUK GEDANG,101.137,-2.4505
MKO016,AIR BIKUK,101.397,-2.77
MKO017,UNIT 1 PENARIK,101.37,-2.61897
MKO018,SELAGAN RAYA,101.318,-2.52864
MKO019,MALIN DEMAN,101.602,-2.97708
MKO020,SIMPANG PENARIK,101.312,-2.61908
MKO021,MEDAN JAYA,101.492,-3.00805
MKO022,PONDOK KOPI,101.227,-2.55984
MKO023,RETAK MUDIK,101.457,-2.93847
MKO024,AIR HITAM MUKO,101.396,-2.86168
MKO025,LUBUK PINANG 2,101.144,-2.40071
MKO026,PASAR SEBELAH,101.083,-2.52718
MKO027,SUMBER MULYO,101.373,-2.6603
MKO028,SUNGAI LINTANG,101.229,-2.49143
MKO029,TANAH REKAH,101.13,-2.59629
MKO030,TALANG IPUH,101.543,-3.01045
MKO031,TERAMANG JAYA,101.342,-2.65904
MKO032,SUMBER MAKMUR,101.107,-2.44511
MKO033,PEMDA MUKO-MUKO,101.109,-2.55303
MKO034,V KOTO,101.216,-2.44474
MKO036,RSUD MUKOMUKO,101.107,-2.56251
MKO037,PASAR MUKOMUKO,101.119,-2.58954
MKO041,DESA TERAMANGJAYA,101.303,-2.67504
MKO042,C_MKO042MB1_DMT_AirRami2,101.551,-3.10239
MKO043,PASAR BANTAL,101.332,-2.74097
MKO045,Pemda Muko Muko,101.127,-2.52896
MKO046,Lubuk Gedang 2,101.141,-2.47812
MKO047,Lubuk Sanai2,101.105,-2.50565
MKO048,TanjungJayaMukomuko,101.524,-3.003
MKO049,Tanah rekah 3,101.159,-2.60791
MKO050,Medan jaya 2,101.492,-3.04095
MKO051,AirKasai,101.272,-2.64536
MKO052,Argomuko 2,101.223,-2.60112
MKO053,C_MKO053MB1_TBG_MargaMulyaMukomuko,101.591,-3.0516
MKO057,C_MKO057MG1_IBS_BungaTanjungMukoMuko,101.393,-2.74
MNA001,STO MANNA,102.924,-4.44944
MNA002,NEW MANNA,102.912,-4.45672
MNA006,PINO RAYA,102.85,-4.39372
MNA012,AIR NIPIS,103.066,-4.39969
MNA013,KEDURANG,103.094,-4.45461
MNA014,PASAR SEGINIM,103.001,-4.46036
MNA016,BUNGA MAS,102.959,-4.50033
MNA017,ULU MANNA,102.966,-4.28856
MNA018,MASAT,102.955,-4.38028
MNA020,KOTA MANNA,102.906,-4.46192
MNA024,AHMAD YANI MANNA,102.921,-4.45533
MNA026,PAGAR GADING,102.905,-4.33428
MNA030,ANGGUT,102.954,-4.42186
MNA031,PASAR SEGINIM 2,103.014,-4.43711
MNA032,KEDURANG ILIR,103.041,-4.48916
MNA033,MANGGUL,102.922,-4.488
MNA034,TANJUNG AUR,103.015,-4.52222
MNA035,SUKAJAYA KEDURANG,103.066,-4.54812
MNA036,PADANG BERANGIN,102.931,-4.42377
MNA039,PADANG PANJANG,102.902,-4.43538
MNA040,PERUMNAS MANNA,102.93,-4.44267
MNA041,AWALUDIN MANNA,102.909,-4.46823
MNA042,KHALIFAH MANNA,102.913,-4.44971
MNA043,SIMPANG MANNA,102.921,-4.46543
MNA044,C_MNA044MB1_PRO_NanjunganPinoRaya,101.187,-2.54785
MNA046,DESA KEMBANG SERI,102.953,-4.34502
MNA047,PASAR MANNA,102.878,-4.41962
MPR001,MARTAPURA,104.345,-4.30892
MPR002,STO BELITANG,104.641,-4.10919
MPR003,BETUNG,104.612,-3.89933
MPR004,REP LINGAT,104.327,-4.43064
MPR005,KURUNGAN NYAWA,104.465,-4.23897
MPR006,BELITANG BK 3,104.562,-4.20014
MPR007,PANDAN AGUNG,104.491,-4.03494
MPR008,CEMPAKA,104.659,-3.73914
MPR009,BUAY PEMUKA PELIUNG,104.392,-4.27644
MPR010,SEMENDAWAI SUKUN 3,104.732,-4.01742
MPR011,MINANG BARU,104.303,-4.24875
MPR012,BATUMARTA 4,104.352,-4.11744
MPR013,BELITANG 2,104.821,-3.99464
MPR014,BELITANG 3,104.74,-4.14556
MPR015,MADANG SUKU 1,104.57,-3.9745
MPR016,SUKANEGERI,104.614,-3.81372
MPR017,KOTABARU MARTAPURA,104.365,-4.37039
MPR018,TANJUNG KUKUH,104.664,-3.91494
MPR019,SIDORAHAYU,104.608,-4.18397
MPR020,BK 16,104.792,-4.06339
MPR021,MARTAPURA 2,104.341,-4.32053
MPR022,NEGERI RATU BARU,104.292,-4.35317
MPR023,SABAH LIOH,104.238,-4.39533
MPR024,RIANG BANDUNG,104.458,-4.10153
MPR025,LUBUK HARJO,104.639,-4.05572
MPR026,SARI GUNA,104.687,-4.07517
MPR027,GUNUNG BATU,104.702,-3.66525
MPR028,TANJUNG SARI,104.528,-4.20986
MPR029,REJOSARI JAYA,104.667,-4.17317
MPR030,NUSA AGUNG,104.759,-4.112
MPR031,BK 9,104.627,-4.14264
MPR032,TEKO REJO,104.531,-4.12867
MPR033,NUSA TENGGARA,104.786,-4.12728
MPR034,SEMENDAWAI TIMUR,104.827,-3.94153
MPR035,VETERAN JAYA,104.343,-4.29258
MPR036,JAYA PURA LINGGAT,104.28,-4.4525
MPR037,PEMETUNG BESUKI,104.456,-4.28853
MPR038,TRIDADI,104.494,-3.98941
MPR039,BELITANG JAYA,104.648,-4.21622
MPR040,BK 19,104.772,-4.01467
MPR041,BELITANG KEDU,104.581,-4.17967
MPR042,JAYA BAKTI,104.607,-4.00228
MPR043,MARTAPURA 3,104.354,-4.33941
MPR044,UNIT 7 BATUMARTA,104.36,-4.05197
MPR045,TARAMAN,104.762,-3.96736
MPR046,SIDOMAKMUR BELITANG,104.673,-4.11317
MPR047,JAYA BAKTI II,104.691,-4.21533
MPR048,BELITANG MULYA,104.834,-4.0268
MPR049,PT.LAJU PERDANA INDAH,104.717,-3.86374
MPR050,DESA SUMBERAGUNG,104.51,-4.2486
MPR051,KALIREJO BELITANG,104.85,-3.96636
MPR052,SURYA INDAH,104.457,-4.15381
MPR053,MENGULAK,104.59,-3.93311
MPR054,SUNGAI TUHA,104.322,-4.28571
MPR055,KOTANEGARA TIMUR,104.492,-4.01343
MPR056,BURNAI JAYA,104.833,-3.86853
MPR057,CAMPANG TIGA,104.642,-3.77089
MPR058,HARJOWINANGUN,104.647,-4.12789
MPR059,PASAR GUMAWANG,104.648,-4.11153
MPR060,TANAH MERAH,104.631,-4.11707
MPR061,PERACAK OKUT,104.32,-4.35003
MPR062,KOTABARU SELATAN OKUT,104.359,-4.3565
MPR063,RSUD OKUT,104.651,-4.07952
MPR064,MARTAPURA 4,104.351,-4.32431
MPR065,SIDOMULYO OKUT,104.652,-4.15451
MPR066,MERDEKA 2 MARTAPURA,104.34,-4.3043
MPR067,TERUKIS RAHAYU OKUT,104.329,-4.29452
MPR070,MERDEKA MARTAPURA,104.335,-4.30062
MPR071,PERJAYA MARTAPURA,104.378,-4.30169
MPR072,NIRA MARTAPURA,104.347,-4.33383
MPR073,DWIR MARTAPURA,104.348,-4.31454
MPR075,LINTAS MARTAPURA,104.328,-4.30533
MPR076,BATUMARTA X,104.378,-4.12416
MPR077,KARYA MAKMUR,104.4,-4.05262
MPR078,MADANG SUKU III,104.409,-4.08753
MPR079,NUSA RAYA OKUT,104.713,-4.12808
MPR084,PANDAN SARI II,104.495,-4.12944
MPR085,KARYAJAYA PENINJAUAN,104.432,-3.94538
MPR086,SUKOHARJO BELITANG MULYA,104.758,-4.07641
MPR089,PENGANDONAN,104.58,-4.1524
MPR090,BERASAN MULIA,104.599,-4.2116
MPR091,CAHAYA NEGERI,104.719,-3.9837
MPR093,TAWANG REJO OKUT,104.634,-4.19383
MPR094,UNIT10 BATUMARTA,104.376,-4.03122
MPR095,KENJERAN MADANG,104.533,-4.23444
MPR096,SEMBEREJO BELITANG,104.718,-4.16271
MPR097,RIANG BANDUNG BELITANG,104.726,-3.99342
MPR098,KARANGSARI BK11,104.681,-4.09587
MPR102,SEMENDAWAI SUKU III,104.687,-4.01192
MPR104,TUMIJAYA,104.334,-4.40668
MPR105,TRIMOHARJO SEMENDAWAI,104.708,-4.03108
MPR106,BELITANG MADANG RAYA,104.641,-4.09253
MPR107,SAUNG DADI,104.414,-4.2934
MPR108,BANU MAS,104.363,-4.27263
MPR109,PAHANG ASRI,104.435,-4.27111
MPR110,SUKARAJA OKU TIMUR,104.457,-4.25652
MPR112,C_MPR112MW1_TBG_MujoRahayu,104.662,-4.00706
MPR114,BANUMAS,104.385,-4.26246
MPR115,C_MPR115MD1_TBG_TegalSariBelitang,104.781,-3.98409
MPR121,TulusAyuBelitang,104.623,-4.0767
MRD001,MUARA DUA,104.069,-4.53872
MRD002,BANDING AGUNG RANAU,103.924,-4.80414
MRD003,SIMPANG MUARA 2 KISAM,104.194,-4.44644
MRD004,SIMPANG SENDER,104.01,-4.81011
MRD005,REP RUOS,104.04,-4.60539
MRD006,MUARA DUA KISAM,103.759,-4.40664
MRD007,PULAU BERINGIN,103.632,-4.49536
MRD008,REP TANJUNG MENANG ULU,103.884,-4.54769
MRD009,REP TANJUNG KARI,103.664,-4.47897
MRD010,KISAM TINGGI,103.793,-4.35331
MRD011,BUAY PEMACA,104.137,-4.59553
MRD012,MEKAKAU ILIR,103.802,-4.72961
MRD013,BUAY SANDANG AJI,103.996,-4.53808
MRD014,REP AIR RUPIK,103.918,-4.77847
MRD015,REP PENINJAUAN MUARA DUA,103.878,-4.46042
MRD016,KOTA BATU,104.005,-4.88356
MRD017,RUNJUNG AGUNG,103.857,-4.41261
MRD018,SIMPANG CAMPANG,103.765,-4.51258
MRD019,DESA SURABAYA,103.92,-4.57272
MRD020,DAMARPURA,104.183,-4.50206
MRD021,GUNUNG RAYA,104.068,-4.86117
MRD022,KOTA DALAM,103.846,-4.73204
MRD024,NEGERI BATIN OKUS,103.935,-4.51525
MRD025,KEMU,103.704,-4.50989
MRD026,PASAR MUARA DUA,104.07,-4.53068
MRD027,PIUS,103.778,-4.47596
MRD028,TANJUNG DURIAN,104.207,-4.6693
MRD029,SUKAMAJU RANAU,103.973,-4.77877
MRD030,TANJUNG BERINGIN,104.131,-4.52136
MRD031,PENYANDINGAN,103.717,-4.39165
MRD032,RSUD MUARA DUA,104.062,-4.57106
MRD033,SIMPANG AJI,104.034,-4.54042
MRD035,PEMDA MUARA DUA,104.099,-4.53395
MRD036,TANJUNG KEMALA LUBAI,104.429,-3.57778
MRD038,WATES SINDANG DANAU,103.572,-4.50092
MRD039,SINDANG DANAU,103.562,-4.45197
MRD040,SUNGAI ARE,103.516,-4.48597
MRD043,SUB BO TELEMARCO MUARADUA,104.072,-4.5432
MRD044,BUMI AGUNG MUARA DUA,104.077,-4.53152
MRD045,BATU BELANG JAYA,104.079,-4.55318
MRD046,SIMPANG SENDER 2,104.015,-4.80443
MRD047,BUMI AGUNG 2 MUARA DUA,104.065,-4.53631
MRD048,Pendagan Muara Dua,104.058,-4.52183
